,name.fi,location.lat,location.lon,info_url,opening_hours_url,point
475,WaffDaddy,60.16791915893555,24.94622230529785,https://www.waffdaddy.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4171/opening_hours/?start_date=0w&end_date=0w,"[60.16791915893555, 24.94622230529785]"
476,Wino,60.18574523925781,24.95354461669922,https://www.wino.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2864/opening_hours/?start_date=0w&end_date=0w,"[60.18574523925781, 24.95354461669922]"
477,Xiao Mei Lin Dumplings,60.16389846801758,24.93108558654785,https://www.xiao-meilin.com/,https://hauki.api.hel.fi/v1/resource/tprek:3516/opening_hours/?start_date=0w&end_date=0w,"[60.16389846801758, 24.93108558654785]"
478,Yes Yes Yes,60.164188385009766,24.943910598754883,https://www.yesyesyes.fi,https://hauki.api.hel.fi/v1/resource/tprek:3081/opening_hours/?start_date=0w&end_date=0w,"[60.164188385009766, 24.943910598754883]"
479,Young Hearts,60.171409606933594,24.926063537597656,https://www.younghearts.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3580/opening_hours/?start_date=0w&end_date=0w,"[60.171409606933594, 24.926063537597656]"
480,Zinnkeller,60.17436218261719,24.958398818969727,https://www.zinnkeller.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3569/opening_hours/?start_date=0w&end_date=0w,"[60.17436218261719, 24.958398818969727]"
481,Zucchini,60.16593933105469,24.949499130249023,https://www.facebook.com/Kasvisravintola-Zucchini-2033302090217984/,https://hauki.api.hel.fi/v1/resource/tprek:1594/opening_hours/?start_date=0w&end_date=0w,"[60.16593933105469, 24.949499130249023]"
482,Ludvig,60.16576385498047,24.9443416595459,https://publudvig.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3917/opening_hours/?start_date=0w&end_date=0w,"[60.16576385498047, 24.9443416595459]"
483,Albina Ravintola & Viinibaari,60.19265365600586,24.94525146484375,https://restaurantalbina.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4157/opening_hours/?start_date=0w&end_date=0w,"[60.19265365600586, 24.94525146484375]"
484,Alfons' Pizza,60.1592903137207,24.94251823425293,http://www.alfonspizza.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2800/opening_hours/?start_date=0w&end_date=0w,"[60.1592903137207, 24.94251823425293]"
485,Allas Restaurants,60.167137145996094,24.95821189880371,http://www.allasrestaurants.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3572/opening_hours/?start_date=0w&end_date=0w,"[60.167137145996094, 24.95821189880371]"
486,Bar 10,60.18576431274414,24.952987670898438,https://bar10.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4191/opening_hours/?start_date=0w&end_date=0w,"[60.18576431274414, 24.952987670898438]"
487,Bar Loosister,60.187068939208984,24.96117401123047,http://barloosister.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2797/opening_hours/?start_date=0w&end_date=0w,"[60.187068939208984, 24.96117401123047]"
488,Bastion Bistro,60.14834213256836,24.983510971069336,https://bastionbistro.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2764/opening_hours/?start_date=0w&end_date=0w,"[60.14834213256836, 24.983510971069336]"
489,Belge Bar & Bistro,60.16926956176758,24.947729110717773,https://www.raflaamo.fi/fi/helsinki/belge,https://hauki.api.hel.fi/v1/resource/tprek:1174/opening_hours/?start_date=0w&end_date=0w,"[60.16926956176758, 24.947729110717773]"
490,Bollis bar & bistro,60.18745040893555,24.92266082763672,https://www.bollis.fi/fi/etusivu,https://hauki.api.hel.fi/v1/resource/tprek:584/opening_hours/?start_date=0w&end_date=0w,"[60.18745040893555, 24.92266082763672]"
491,Broo Pizza & Bar,60.16721725463867,24.931684494018555,http://broo.webilytest.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3951/opening_hours/?start_date=0w&end_date=0w,"[60.16721725463867, 24.931684494018555]"
492,Bruuveri,60.16838073730469,24.931594848632812,https://www.bruuveri.fi/,https://hauki.api.hel.fi/v1/resource/tprek:1132/opening_hours/?start_date=0w&end_date=0w,"[60.16838073730469, 24.931594848632812]"
493,Café Bar No 9,60.16495132446289,24.94169044494629,http://bar9.net/,https://hauki.api.hel.fi/v1/resource/tprek:1434/opening_hours/?start_date=0w&end_date=0w,"[60.16495132446289, 24.94169044494629]"
494,Café Talo,60.18031311035156,24.950563430786133,http://www.cafetalo.fi/,https://hauki.api.hel.fi/v1/resource/tprek:1999/opening_hours/?start_date=0w&end_date=0w,"[60.18031311035156, 24.950563430786133]"
495,Casa Largo,60.1704216003418,24.939062118530273,https://www.raflaamo.fi/fi/helsinki/casa-largo,https://hauki.api.hel.fi/v1/resource/tprek:2672/opening_hours/?start_date=0w&end_date=0w,"[60.1704216003418, 24.939062118530273]"
496,Flavourium,60.19862365722656,24.931352615356445,https://www.flavourium.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4091/opening_hours/?start_date=0w&end_date=0w,"[60.19862365722656, 24.931352615356445]"
497,Gastro Pub Kustaa Vaasa,60.188232421875,24.957151412963867,https://www.kustaavaasa.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2729/opening_hours/?start_date=0w&end_date=0w,"[60.188232421875, 24.957151412963867]"
498,Hampton Bay,60.16066360473633,24.92928695678711,https://www.hamptonbay.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4121/opening_hours/?start_date=0w&end_date=0w,"[60.16066360473633, 24.92928695678711]"
499,Hard Rock Cafe Helsinki,60.168907165527344,24.941402435302734,https://www.hardrockcafe.com/location/helsinki/,https://hauki.api.hel.fi/v1/resource/tprek:2182/opening_hours/?start_date=0w&end_date=0w,"[60.168907165527344, 24.941402435302734]"
500,Helsinki Beer Factory,60.235233306884766,25.100358963012695,https://www.facebook.com/pages/category/Brewery/Helsinki-Beer-Factory-1810876675905318/,https://hauki.api.hel.fi/v1/resource/tprek:3916/opening_hours/?start_date=0w&end_date=0w,"[60.235233306884766, 25.100358963012695]"
501,Holiday Bar,60.16875076293945,24.95911407470703,https://holiday-bar.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2603/opening_hours/?start_date=0w&end_date=0w,"[60.16875076293945, 24.95911407470703]"
502,Junk y Vegan,60.1722526550293,24.937458038330078,http://junkyvegan.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4243/opening_hours/?start_date=0w&end_date=0w,"[60.1722526550293, 24.937458038330078]"
503,Korjaamon Baari & Keittiö,60.1840705871582,24.919870376586914,https://www.korjaamo.fi/fi/ruoka-ja-juoma,https://hauki.api.hel.fi/v1/resource/tprek:2195/opening_hours/?start_date=0w&end_date=0w,"[60.1840705871582, 24.919870376586914]"
504,Kuja Bar & Bistro,60.17889404296875,24.954631805419922,http://www.kujabarbistro.fi/fi/,https://hauki.api.hel.fi/v1/resource/tprek:2314/opening_hours/?start_date=0w&end_date=0w,"[60.17889404296875, 24.954631805419922]"
505,Kultá Kitchen & Bar,60.163700103759766,24.93560791015625,https://www.kitchenkulta.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3624/opening_hours/?start_date=0w&end_date=0w,"[60.163700103759766, 24.93560791015625]"
506,La Bottega 13,60.158302307128906,24.94463348388672,https://www.labottega.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3233/opening_hours/?start_date=0w&end_date=0w,"[60.158302307128906, 24.94463348388672]"
507,Linko Pizzabar,60.18182373046875,24.925189971923828,http://www.linkopizzabar.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2761/opening_hours/?start_date=0w&end_date=0w,"[60.18182373046875, 24.925189971923828]"
508,Malaga Bar,60.15749740600586,24.913333892822266,https://www.malagabar.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2904/opening_hours/?start_date=0w&end_date=0w,"[60.15749740600586, 24.913333892822266]"
509,Maxill,60.1603889465332,24.94630241394043,http://maxill.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3036/opening_hours/?start_date=0w&end_date=0w,"[60.1603889465332, 24.94630241394043]"
510,Niska Helsinki,60.16872787475586,24.959070205688477,https://niska.ax/fi/katajanokka/,https://hauki.api.hel.fi/v1/resource/tprek:4227/opening_hours/?start_date=0w&end_date=0w,"[60.16872787475586, 24.959070205688477]"
511,Pizzorante BRO,60.1771354675293,24.95159339904785,https://www.pizzorantebro.fi,https://hauki.api.hel.fi/v1/resource/tprek:2908/opening_hours/?start_date=0w&end_date=0w,"[60.1771354675293, 24.95159339904785]"
512,Ravintola 10. Kerros,60.17019271850586,24.938879013061523,https://www.raflaamo.fi/fi/helsinki/10-kerros,https://hauki.api.hel.fi/v1/resource/tprek:480/opening_hours/?start_date=0w&end_date=0w,"[60.17019271850586, 24.938879013061523]"
513,Ravintola Juttutupa,60.1789436340332,24.94727325439453,https://www.juttutupa.fi/,https://hauki.api.hel.fi/v1/resource/tprek:832/opening_hours/?start_date=0w&end_date=0w,"[60.1789436340332, 24.94727325439453]"
514,Ravintola Mullikka,60.1931266784668,24.906848907470703,https://www.mullikka.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3203/opening_hours/?start_date=0w&end_date=0w,"[60.1931266784668, 24.906848907470703]"
515,Ravintola Musta Härkä,60.19662857055664,24.951215744018555,http://www.mustaharka.fi,https://hauki.api.hel.fi/v1/resource/tprek:2819/opening_hours/?start_date=0w&end_date=0w,"[60.19662857055664, 24.951215744018555]"
516,Ravintola Teatteri,60.16741180419922,24.94400978088379,https://www.teatteri.fi/,https://hauki.api.hel.fi/v1/resource/tprek:490/opening_hours/?start_date=0w&end_date=0w,"[60.16741180419922, 24.94400978088379]"
517,Ravintola Viisi Penniä,60.190093994140625,24.916072845458984,http://www.viisipennia.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3262/opening_hours/?start_date=0w&end_date=0w,"[60.190093994140625, 24.916072845458984]"
518,Ravintola Plein,60.19342041015625,24.95828628540039,https://www.plein.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3530/opening_hours/?start_date=0w&end_date=0w,"[60.19342041015625, 24.95828628540039]"
519,Rosa Izakaya,60.179595947265625,24.92392349243164,http://www.izakaya.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3398/opening_hours/?start_date=0w&end_date=0w,"[60.179595947265625, 24.92392349243164]"
520,Salpimienta,60.18496322631836,24.953262329101562,http://www.salpimienta.fi,https://hauki.api.hel.fi/v1/resource/tprek:3806/opening_hours/?start_date=0w&end_date=0w,"[60.18496322631836, 24.953262329101562]"
521,Satama Bar & Bistro,60.18856430053711,24.975479125976562,https://www.satamabar.com/,https://hauki.api.hel.fi/v1/resource/tprek:3653/opening_hours/?start_date=0w&end_date=0w,"[60.18856430053711, 24.975479125976562]"
522,St. George Wintergarden,60.16682052612305,24.940670013427734,https://www.stgeorgehelsinki.com/fi/ruoka/bar,https://hauki.api.hel.fi/v1/resource/tprek:3375/opening_hours/?start_date=0w&end_date=0w,"[60.16682052612305, 24.940670013427734]"
523,Stone's,60.16901397705078,24.942644119262695,https://www.raflaamo.fi/fi/helsinki/stones,https://hauki.api.hel.fi/v1/resource/tprek:1979/opening_hours/?start_date=0w&end_date=0w,"[60.16901397705078, 24.942644119262695]"
524,The Bull & The Firm,60.18846130371094,24.964141845703125,http://thebullandthefirm.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3324/opening_hours/?start_date=0w&end_date=0w,"[60.18846130371094, 24.964141845703125]"
525,The Glass,60.16809844970703,24.94625473022461,https://theglass.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4154/opening_hours/?start_date=0w&end_date=0w,"[60.16809844970703, 24.94625473022461]"
526,Treffi Pub & Bistro,60.195343017578125,25.030561447143555,https://treffipub.com/,https://hauki.api.hel.fi/v1/resource/tprek:2851/opening_hours/?start_date=0w&end_date=0w,"[60.195343017578125, 25.030561447143555]"
527,Urban Rabbit,60.1983757019043,24.931154251098633,https://www.raflaamo.fi/fi/helsinki/urban-rabbit,https://hauki.api.hel.fi/v1/resource/tprek:3960/opening_hours/?start_date=0w&end_date=0w,"[60.1983757019043, 24.931154251098633]"
528,"Ventuno, Osteria - Caffé",60.1627082824707,24.94645881652832,https://www.ventuno.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3434/opening_hours/?start_date=0w&end_date=0w,"[60.1627082824707, 24.94645881652832]"
529,Viinibaari Apotek,60.16631317138672,24.9324893951416,https://viinibaariapotek.fi,https://hauki.api.hel.fi/v1/resource/tprek:4069/opening_hours/?start_date=0w&end_date=0w,"[60.16631317138672, 24.9324893951416]"
530,Version,60.16505813598633,24.951229095458984,https://version.fi/,https://hauki.api.hel.fi/v1/resource/tprek:4017/opening_hours/?start_date=0w&end_date=0w,"[60.16505813598633, 24.951229095458984]"
531,Vltava,60.171409606933594,24.939592361450195,https://www.raflaamo.fi/fi/helsinki/vltava,https://hauki.api.hel.fi/v1/resource/tprek:951/opening_hours/?start_date=0w&end_date=0w,"[60.171409606933594, 24.939592361450195]"
532,Wanda's Kitchen & Lounge,60.262874603271484,24.85171890258789,https://www.wandas.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3928/opening_hours/?start_date=0w&end_date=0w,"[60.262874603271484, 24.85171890258789]"
533,Woolshed Australian Gastro Pub,60.173526763916016,24.939062118530273,https://www.woolshed.eu/,https://hauki.api.hel.fi/v1/resource/tprek:3207/opening_hours/?start_date=0w&end_date=0w,"[60.173526763916016, 24.939062118530273]"
534,Ageno,60.194610595703125,24.95767593383789,http://ageno.fi,https://hauki.api.hel.fi/v1/resource/tprek:4329/opening_hours/?start_date=0w&end_date=0w,"[60.194610595703125, 24.95767593383789]"
535,Green Factory,60.19789123535156,24.948591232299805,https://ravintolafactory.com/green-factory/,https://hauki.api.hel.fi/v1/resource/tprek:4334/opening_hours/?start_date=0w&end_date=0w,"[60.19789123535156, 24.948591232299805]"
536,Iguana Keskuskatu,60.166629791259766,24.943510055541992,http://www.iguana.fi,https://hauki.api.hel.fi/v1/resource/tprek:4340/opening_hours/?start_date=0w&end_date=0w,"[60.166629791259766, 24.943510055541992]"
537,Jungle Juice Bar - Easton,60.20980453491211,25.086143493652344,https://www.junglejuicebar.com/,https://hauki.api.hel.fi/v1/resource/tprek:3937/opening_hours/?start_date=0w&end_date=0w,"[60.20980453491211, 25.086143493652344]"
538,Jungle Juice Bar - Kamppi Bussiterminaali,60.16887664794922,24.93357276916504,https://www.junglejuicebar.com/fi/,https://hauki.api.hel.fi/v1/resource/tprek:3934/opening_hours/?start_date=0w&end_date=0w,"[60.16887664794922, 24.93357276916504]"
539,Jungle Juice Bar - Kamppi,60.1690673828125,24.934104919433594,https://www.junglejuicebar.com/,https://hauki.api.hel.fi/v1/resource/tprek:2765/opening_hours/?start_date=0w&end_date=0w,"[60.1690673828125, 24.934104919433594]"
540,Jungle Juice Bar - Redi,60.18719482421875,24.977073669433594,https://www.junglejuicebar.com/,https://hauki.api.hel.fi/v1/resource/tprek:3942/opening_hours/?start_date=0w&end_date=0w,"[60.18719482421875, 24.977073669433594]"
541,Jungle Juice Bar - Tripla Muoti,60.19845962524414,24.933643341064453,https://www.junglejuicebar.com/,https://hauki.api.hel.fi/v1/resource/tprek:3941/opening_hours/?start_date=0w&end_date=0w,"[60.19845962524414, 24.933643341064453]"
542,South Helsinki Bar & Cantina,60.162105560302734,24.92874526977539,https://www.southhelsinki.fi,https://hauki.api.hel.fi/v1/resource/tprek:10007/opening_hours/?start_date=0w&end_date=0w,"[60.162105560302734, 24.92874526977539]"
543,Bar Teos,60.18037033081055,24.92518424987793,www.barteos.fi,https://hauki.api.hel.fi/v1/resource/tprek:10006/opening_hours/?start_date=0w&end_date=0w,"[60.18037033081055, 24.92518424987793]"
544,Döner Harju City,60.16938400268555,24.942546844482422,https://donerharju.fi/city/,https://hauki.api.hel.fi/v1/resource/tprek:4163/opening_hours/?start_date=0w&end_date=0w,"[60.16938400268555, 24.942546844482422]"
545,Döner Harju Vuosaari,60.20510482788086,25.14805793762207,https://donerharju.fi/vuosaari/,https://hauki.api.hel.fi/v1/resource/tprek:10014/opening_hours/?start_date=0w&end_date=0w,"[60.20510482788086, 25.14805793762207]"
546,Bistro Johan,60.16804122924805,24.929101943969727,https://www.raflaamo.fi/fi/helsinki/bistro-johan,https://hauki.api.hel.fi/v1/resource/tprek:10016/opening_hours/?start_date=0w&end_date=0w,"[60.16804122924805, 24.929101943969727]"
547,Solo Sokos Hotel Helsinki,60.169559478759766,24.947219848632812,https://www.sokoshotels.fi/fi/helsinki/solo-sokos-hotel-helsinki,https://hauki.api.hel.fi/v1/resource/tprek:59/opening_hours/?start_date=0w&end_date=0w,"[60.169559478759766, 24.947219848632812]"
548,Hietalahden kauppahalli,60.16304016113281,24.929519653320312,https://www.hietalahdenkauppahalli.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2203/opening_hours/?start_date=0w&end_date=0w,"[60.16304016113281, 24.929519653320312]"
549,Kosmos,60.168006896972656,24.939607620239258,https://kosmos.fi/,https://hauki.api.hel.fi/v1/resource/tprek:503/opening_hours/?start_date=0w&end_date=0w,"[60.168006896972656, 24.939607620239258]"
550,Nanking,60.16569137573242,24.93366050720215,https://www.facebook.com/nanking28,https://hauki.api.hel.fi/v1/resource/tprek:95/opening_hours/?start_date=0w&end_date=0w,"[60.16569137573242, 24.93366050720215]"
551,Ravintola China,60.16741943359375,24.936460494995117,http://www.ravintolachina.fi/,https://hauki.api.hel.fi/v1/resource/tprek:89/opening_hours/?start_date=0w&end_date=0w,"[60.16741943359375, 24.936460494995117]"
552,Ravintola Elite,60.176551818847656,24.923070907592773,https://www.elite.fi/,https://hauki.api.hel.fi/v1/resource/tprek:471/opening_hours/?start_date=0w&end_date=0w,"[60.176551818847656, 24.923070907592773]"
553,Ravintola KuuKuu,60.17518997192383,24.925249099731445,https://kuukuu.fi/,https://hauki.api.hel.fi/v1/resource/tprek:505/opening_hours/?start_date=0w&end_date=0w,"[60.17518997192383, 24.925249099731445]"
554,Ravintola Ora,60.157718658447266,24.942657470703125,http://orarestaurant.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2895/opening_hours/?start_date=0w&end_date=0w,"[60.157718658447266, 24.942657470703125]"
555,Chaos Bar & Restaurant,60.16345977783203,24.943161010742188,https://chaosrestaurant.fi/fi/,https://hauki.api.hel.fi/v1/resource/tprek:10035/opening_hours/?start_date=0w&end_date=0w,"[60.16345977783203, 24.943161010742188]"
556,Zen sushi - sushi & sake,60.174468994140625,24.952789306640625,https://zensushi.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3760/opening_hours/?start_date=0w&end_date=0w,"[60.174468994140625, 24.952789306640625]"
557,Ravintola Sortavala,60.17110824584961,24.947111129760742,https://www.ravintolasortavala.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10019/opening_hours/?start_date=0w&end_date=0w,"[60.17110824584961, 24.947111129760742]"
558,Ravintola Töölö,60.17179870605469,24.922609329223633,https://www.ravintola-toolo.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10037/opening_hours/?start_date=0w&end_date=0w,"[60.17179870605469, 24.922609329223633]"
559,Bona Fide,60.17214584350586,24.955936431884766,http://www.bonafide.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10033/opening_hours/?start_date=0w&end_date=0w,"[60.17214584350586, 24.955936431884766]"
560,Ego,60.163902282714844,24.946455001831055,https://ego-ravintola.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10034/opening_hours/?start_date=0w&end_date=0w,"[60.163902282714844, 24.946455001831055]"
561,Sake Bar & Izakaya ,60.17241287231445,24.953861236572266,http://sakebar.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10041/opening_hours/?start_date=0w&end_date=0w,"[60.17241287231445, 24.953861236572266]"
562,Oppa Korean BBQ,60.16668701171875,24.93476104736328,,https://hauki.api.hel.fi/v1/resource/tprek:10042/opening_hours/?start_date=0w&end_date=0w,"[60.16668701171875, 24.93476104736328]"
563,Naughty Lab x Street Food Omakase,60.192508697509766,24.9536190032959,http://www.naughtybrgr.com,https://hauki.api.hel.fi/v1/resource/tprek:4341/opening_hours/?start_date=0w&end_date=0w,"[60.192508697509766, 24.9536190032959]"
564,Neko Izakaya,60.18796157836914,24.965412139892578,https://www.nekoizakaya.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10040/opening_hours/?start_date=0w&end_date=0w,"[60.18796157836914, 24.965412139892578]"
565,Ravintola Boulevard Bar & Seafood,60.165687561035156,24.942310333251953,https://boulevard.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10036/opening_hours/?start_date=0w&end_date=0w,"[60.165687561035156, 24.942310333251953]"
566,Davai Davai ,60.16798782348633,24.951648712158203,https://davaidavai.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10038/opening_hours/?start_date=0w&end_date=0w,"[60.16798782348633, 24.951648712158203]"
567,SLO Bros Hakaniemi,60.181156158447266,24.950464248657227,https://slobros.fi,https://hauki.api.hel.fi/v1/resource/tprek:10047/opening_hours/?start_date=0w&end_date=0w,"[60.181156158447266, 24.950464248657227]"
568,Steelcut Nordic,60.16920471191406,24.938268661499023,https://www.steelcutnordic.com/,https://hauki.api.hel.fi/v1/resource/tprek:10048/opening_hours/?start_date=0w&end_date=0w,"[60.16920471191406, 24.938268661499023]"
569,Gasm Café & Bar ,60.16810989379883,24.946407318115234,https://gasm.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10051/opening_hours/?start_date=0w&end_date=0w,"[60.16810989379883, 24.946407318115234]"
570,Backbyn kartano,60.27491760253906,24.666872024536133,https://www.backby.fi/fi/,https://hauki.api.hel.fi/v1/resource/tprek:10059/opening_hours/?start_date=0w&end_date=0w,"[60.27491760253906, 24.666872024536133]"
571,Ravintola Muikea Muikku,60.18816375732422,24.98377799987793,https://kalaravintolat.fi/ravintola/muikea-muikku/,https://hauki.api.hel.fi/v1/resource/tprek:10062/opening_hours/?start_date=0w&end_date=0w,"[60.18816375732422, 24.98377799987793]"
572,Bistro K,60.19026184082031,24.96412467956543,https://www.bistrok.fi/,https://hauki.api.hel.fi/v1/resource/tprek:3700/opening_hours/?start_date=0w&end_date=0w,"[60.19026184082031, 24.96412467956543]"
573,Story Hakaniemi,60.17824172973633,24.949630737304688,https://story-restaurants.fi/ravintolat/story-hakaniemi/,https://hauki.api.hel.fi/v1/resource/tprek:10067/opening_hours/?start_date=0w&end_date=0w,"[60.17824172973633, 24.949630737304688]"
574,Malmin Mestari Bar & Restaurant,60.25201416015625,25.010456085205078,https://www.facebook.com/malminmestari/,https://hauki.api.hel.fi/v1/resource/tprek:10068/opening_hours/?start_date=0w&end_date=0w,"[60.25201416015625, 25.010456085205078]"
575,Vinolito Wine & Tapas Bar,60.18828582763672,24.957439422607422,https://www.vinolito.fi,https://hauki.api.hel.fi/v1/resource/tprek:10081/opening_hours/?start_date=0w&end_date=0w,"[60.18828582763672, 24.957439422607422]"
576,Hima & Sali,60.162147521972656,24.905990600585938,https://www.himasali.com/,https://hauki.api.hel.fi/v1/resource/tprek:482/opening_hours/?start_date=0w&end_date=0w,"[60.162147521972656, 24.905990600585938]"
577,Manala,60.17414474487305,24.931365966796875,https://www.manala.fi/fi/,https://hauki.api.hel.fi/v1/resource/tprek:540/opening_hours/?start_date=0w&end_date=0w,"[60.17414474487305, 24.931365966796875]"
578,Onda,60.18412399291992,24.960289001464844,https://ravintolaonda.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2757/opening_hours/?start_date=0w&end_date=0w,"[60.18412399291992, 24.960289001464844]"
579,Nom Vietnamese Kitchen ,60.16312789916992,24.9408016204834,http://www.nomvietnamesekitchen.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10109/opening_hours/?start_date=0w&end_date=0w,"[60.16312789916992, 24.9408016204834]"
580,Kiasma café,60.17205047607422,24.936668395996094,https://www.cafekiasma.fi/,https://hauki.api.hel.fi/v1/resource/tprek:2287/opening_hours/?start_date=0w&end_date=0w,"[60.17205047607422, 24.936668395996094]"
581,BAR 52,60.154415130615234,24.880229949951172,https://bar52.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10093/opening_hours/?start_date=0w&end_date=0w,"[60.154415130615234, 24.880229949951172]"
582,Daddy Greens Pizzabar Kallio,60.18373107910156,24.951181411743164,https://daddygreens.fi/fi/kallio-2/,https://hauki.api.hel.fi/v1/resource/tprek:10094/opening_hours/?start_date=0w&end_date=0w,"[60.18373107910156, 24.951181411743164]"
583,The Tower ,60.19860076904297,24.93130111694336,https://thetower.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10096/opening_hours/?start_date=0w&end_date=0w,"[60.19860076904297, 24.93130111694336]"
584,Ateljee Bar,60.16783905029297,24.93851661682129,https://www.raflaamo.fi/fi/ravintola/helsinki/ateljee-bar,https://hauki.api.hel.fi/v1/resource/tprek:502/opening_hours/?start_date=0w&end_date=0w,"[60.16783905029297, 24.93851661682129]"
585,Pauli's Pizza & Grill,60.16952896118164,24.947166442871094,https://www.raflaamo.fi/fi/ravintola/helsinki/paulis-pizza-grill,https://hauki.api.hel.fi/v1/resource/tprek:10135/opening_hours/?start_date=0w&end_date=0w,"[60.16952896118164, 24.947166442871094]"
586,Chéri,60.16693878173828,24.94502067565918,https://cherihelsinki.com/,https://hauki.api.hel.fi/v1/resource/tprek:4304/opening_hours/?start_date=0w&end_date=0w,"[60.16693878173828, 24.94502067565918]"
587,Lopez y Lopez Kampin Kortteli,60.16899490356445,24.933549880981445,http://lopezylopez.fi/locations/#kamppi,https://hauki.api.hel.fi/v1/resource/tprek:10104/opening_hours/?start_date=0w&end_date=0w,"[60.16899490356445, 24.933549880981445]"
588,Lopez y Lopez Siltasaari,60.177215576171875,24.950613021850586,https://lopezylopez.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10106/opening_hours/?start_date=0w&end_date=0w,"[60.177215576171875, 24.950613021850586]"
589,Lopez y Lopez Punavuori,60.16282272338867,24.940963745117188,https://lopezylopez.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10107/opening_hours/?start_date=0w&end_date=0w,"[60.16282272338867, 24.940963745117188]"
590,Sörkan Rinkula,60.18839645385742,24.964542388916016,https://sorkanrinkula.fi,https://hauki.api.hel.fi/v1/resource/tprek:10120/opening_hours/?start_date=0w&end_date=0w,"[60.18839645385742, 24.964542388916016]"
591,The Pantry Ruoholahti,60.163692474365234,24.92023277282715,https://thepantry.fi/ruoholahti/,https://hauki.api.hel.fi/v1/resource/tprek:10122/opening_hours/?start_date=0w&end_date=0w,"[60.163692474365234, 24.92023277282715]"
592,The Pantry Sörnäinen,60.18446350097656,24.963956832885742,https://thepantry.fi/sornainen/,https://hauki.api.hel.fi/v1/resource/tprek:10123/opening_hours/?start_date=0w&end_date=0w,"[60.18446350097656, 24.963956832885742]"
593,Lokal Food & Bar,60.251251220703125,24.992958068847656,https://www.lokalfoodbar.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10125/opening_hours/?start_date=0w&end_date=0w,"[60.251251220703125, 24.992958068847656]"
594,Kvääristö,60.18312072753906,24.948442459106445,https://www.facebook.com/kvaaristo/,https://hauki.api.hel.fi/v1/resource/tprek:10121/opening_hours/?start_date=0w&end_date=0w,"[60.18312072753906, 24.948442459106445]"
595,Pizzeria Evin,60.274566650390625,25.033828735351562,https://www.evinpizzeria.fi/,https://hauki.api.hel.fi/v1/resource/tprek:10141/opening_hours/?start_date=0w&end_date=0w,"[60.274566650390625, 25.033828735351562]"
596,Café Royale,60.16825866699219,24.942729949951172,https://royalehelsinki.com/fi/cafe-royale/,https://hauki.api.hel.fi/v1/resource/tprek:10147/opening_hours/?start_date=0w&end_date=0w,"[60.16825866699219, 24.942729949951172]"
597,Bistro Bryk,60.20848083496094,24.9754638671875,https://www.bistrobryk.fi,https://hauki.api.hel.fi/v1/resource/tprek:10148/opening_hours/?start_date=0w&end_date=0w,"[60.20848083496094, 24.9754638671875]"
